OrderID,DateKey,CustomerID,ProductID,RepID,Quantity,Discount,SalesAmount,CostAmount,Profit,Region
101120,20240122,167,1056,8,1,0.2,676.14,416.9,259.24,Europe
101121,20231215,78,1098,8,1,0.1,553.35,291.75,261.6,Europe
101122,20250817,21,1008,7,1,0.05,261.34,155.22,106.12,Europe
101123,20241123,114,1020,10,4,0.0,416.15,238.38,177.77,Europe
101124,20240113,48,1061,13,5,0.15,869.79,731.42,138.37,Asia Pacific
101125,20250617,186,1024,11,1,0.0,401.75,273.98,127.77,Asia Pacific
101126,20250704,18,1094,12,3,0.15,1027.97,796.86,231.11,Asia Pacific
101127,20240610,15,1096,4,1,0.1,679.78,403.95,275.83,North America
101128,20250103,245,1053,13,1,0.05,389.75,207.2,182.55,Asia Pacific
101129,20230725,227,1098,1,3,0.0,1844.49,875.25,969.24,North America
101130,20240330,71,1087,10,5,0.1,1907.99,1455.1,452.89,Europe
101131,20240604,15,1059,1,1,0.05,679.25,400.47,278.78,North America
101132,20251013,246,1081,9,2,0.2,902.5,633.0,269.5,Europe
101133,20250813,208,1090,5,2,0.0,485.86,346.51,139.35,North America
101134,20241226,220,1028,14,2,0.05,125.51,89.49,36.02,Asia Pacific
101135,20251010,52,1047,6,2,0.0,1339.08,767.63,571.45,Europe
101136,20240515,44,1060,1,5,0.1,3439.14,1814.06,1625.08,North America
101137,20230427,202,1023,15,3,0.05,645.64,384.39,261.25,Asia Pacific
101138,20240121,15,1021,5,1,0.05,41.88,20.81,21.07,North America
101139,20240806,211,1004,11,5,0.1,2367.14,1357.66,1009.48,Asia Pacific
101140,20240130,137,1060,15,1,0.0,764.25,362.81,401.44,Asia Pacific
101141,20251223,40,1011,10,2,0.1,437.96,298.59,139.37,Europe
101142,20241221,217,1034,1,2,0.05,160.41,77.17,83.24,North America
101143,20230313,62,1080,8,3,0.15,716.22,450.81,265.41,Europe
101144,20231001,86,1074,11,2,0.2,62.85,50.66,12.19,Asia Pacific
101145,20231204,87,1049,13,4,0.0,84.04,60.16,23.88,Asia Pacific
101146,20240829,170,1043,4,4,0.15,2092.04,1313.49,778.55,North America
101147,20230615,196,1041,15,5,0.0,920.85,678.5,242.35,Asia Pacific
101148,20230111,111,1075,6,1,0.05,523.76,363.77,159.99,Europe
101149,20241229,177,1038,15,1,0.0,473.96,346.81,127.15,Asia Pacific
101150,20250311,228,1049,1,4,0.2,83.37,74.6,8.77,North America
101151,20230412,208,1074,5,5,0.0,196.4,126.65,69.75,North America
101152,20250217,6,1082,9,4,0.15,351.74,201.67,150.07,Europe
101153,20230802,242,1028,9,1,0.0,58.98,39.95,19.03,Europe
101154,20240205,106,1096,1,1,0.1,679.78,403.95,275.83,North America
101155,20240810,61,1005,1,3,0.0,95.86,44.12,51.74,North America
101156,20250607,79,1086,8,4,0.0,1546.13,1028.11,518.02,Europe
101157,20251205,108,1025,15,2,0.05,1826.04,962.22,863.82,Asia Pacific
101158,20240814,35,1028,4,6,0.0,396.35,268.46,127.89,North America
101159,20230402,83,1006,10,1,0.15,423.09,333.81,89.28,Europe
101160,20241103,249,1089,5,5,0.0,2990.01,2100.06,889.95,North America
101161,20241214,38,1078,6,2,0.1,1082.69,605.9,476.79,Europe
101162,20250724,57,1014,13,1,0.0,397.66,296.36,101.3,Asia Pacific
101163,20230830,166,1032,12,5,0.0,1037.0,579.85,457.15,Asia Pacific
101164,20230102,129,1035,12,5,0.05,2177.88,1550.2,627.68,Asia Pacific
101165,20230813,216,1031,15,1,0.0,538.77,332.35,206.42,Asia Pacific
101166,20250311,204,1067,8,3,0.0,2233.79,1404.11,829.68,Europe
101167,20240811,28,1049,5,4,0.05,89.42,67.38,22.04,North America
101168,20230426,239,1043,15,1,0.0,549.38,293.19,256.19,Asia Pacific
101169,20250706,103,1092,10,3,0.2,602.49,397.63,204.86,Europe
101170,20230713,22,1057,1,3,0.0,1595.7,765.57,830.13,North America
101171,20250520,17,1082,14,5,0.2,413.81,252.09,161.72,Asia Pacific
101172,20230331,162,1046,9,2,0.15,937.53,611.02,326.51,Europe
101173,20230502,127,1001,12,3,0.15,1379.19,882.42,496.77,Asia Pacific
101174,20230523,250,1003,3,4,0.15,197.54,111.76,85.78,North America
101175,20250920,28,1060,2,4,0.05,3215.33,1606.74,1608.59,North America
101176,20230416,247,1007,4,1,0.0,112.55,76.82,35.73,North America
101177,20250605,231,1053,8,3,0.05,1169.26,621.61,547.65,Europe
101178,20240303,233,1070,15,4,0.05,2502.53,1725.56,776.97,Asia Pacific
101179,20231113,130,1030,7,2,0.2,391.68,317.06,74.62,Europe
101180,20240926,48,1043,12,5,0.05,2922.7,1641.86,1280.84,Asia Pacific
101181,20230109,165,1082,11,3,0.05,237.78,121.98,115.8,Asia Pacific
101182,20250212,28,1015,5,4,0.0,1766.11,1215.1,551.01,North America
101183,20230811,136,1052,5,3,0.15,1412.93,1090.47,322.46,North America
101184,20240706,77,1079,8,2,0.15,368.1,221.47,146.63,Europe
101185,20241216,222,1048,10,5,0.2,1596.22,1184.29,411.93,Europe
101186,20230421,188,1095,3,1,0.1,79.24,41.78,37.46,North America
101187,20230908,59,1009,9,3,0.0,823.02,526.86,296.16,Europe
101188,20240118,234,1039,9,3,0.15,587.91,492.54,95.37,Europe
101189,20230107,103,1016,8,3,0.2,158.71,92.1,66.61,Europe
101190,20240403,176,1069,13,3,0.0,1085.99,499.4,586.59,Asia Pacific
101191,20230727,146,1065,9,2,0.0,509.6,339.76,169.84,Europe
101192,20250618,5,1032,1,3,0.0,771.53,431.41,340.12,North America
101193,20230122,102,1000,13,2,0.1,593.42,305.88,287.54,Asia Pacific
101194,20240214,59,1095,7,1,0.05,93.69,46.79,46.9,Europe
101195,20250613,102,1012,13,1,0.1,414.63,229.59,185.04,Asia Pacific
101196,20240529,89,1057,2,4,0.0,2382.91,1143.25,1239.66,North America
101197,20250319,43,1027,6,2,0.15,1082.71,598.1,484.61,Europe
101198,20250523,249,1071,3,1,0.0,392.3,249.75,142.55,North America
101199,20230114,44,1032,3,2,0.2,331.84,231.94,99.9,North America
101200,20250828,45,1096,6,3,0.0,2508.69,1341.69,1167.0,Europe
101201,20250904,135,1042,15,1,0.2,201.98,158.52,43.46,Asia Pacific
101202,20251010,115,1090,8,3,0.0,728.79,519.76,209.03,Europe
101203,20251101,222,1059,10,1,0.0,791.6,443.37,348.23,Europe
101204,20230328,228,1009,4,2,0.05,521.25,351.24,170.01,North America
101205,20250627,74,1079,6,4,0.15,815.08,490.4,324.68,Europe
101206,20230502,69,1058,3,3,0.15,1206.99,967.35,239.64,North America
101207,20250119,75,1009,4,5,0.1,1530.82,1088.84,441.98,North America
101208,20241115,217,1039,4,7,0.05,1533.17,1149.27,383.9,North America
101209,20231105,139,1077,14,5,0.1,2693.38,1971.65,721.73,Asia Pacific
101210,20241125,115,1045,10,2,0.05,215.89,117.02,98.87,Europe
101211,20231015,212,1011,8,4,0.2,627.9,481.6,146.3,Europe
101212,20231103,76,1023,12,8,0.0,1812.32,1025.04,787.28,Asia Pacific
101213,20250702,53,1091,4,5,0.0,4796.82,2295.55,2501.27,North America
101214,20241023,167,1012,9,4,0.05,1581.23,829.47,751.76,Europe
101215,20240702,122,1051,13,2,0.0,508.57,289.34,219.23,Asia Pacific
101216,20231108,145,1072,2,5,0.0,783.3,587.55,195.75,North America
101217,20250522,31,1037,3,1,0.0,689.38,352.42,336.96,North America
101218,20251218,236,1047,1,2,0.0,1339.08,767.63,571.45,North America
101219,20250712,35,1096,1,1,0.15,710.8,447.23,263.57,North America
101220,20250124,14,1069,13,1,0.2,320.62,184.3,136.32,Asia Pacific
101221,20230204,5,1079,4,4,0.0,773.32,395.48,377.84,North America
101222,20240320,99,1089,4,3,0.0,1794.0,1260.03,533.97,North America
101223,20230403,74,1098,10,1,0.2,491.86,291.75,200.11,Europe
101224,20231219,31,1078,1,1,0.15,456.49,270.49,186.0,North America
101225,20250621,201,1060,12,3,0.05,2411.5,1205.06,1206.44,Asia Pacific
101226,20250511,144,1080,12,2,0.1,626.9,372.67,254.23,Asia Pacific
101227,20230608,12,1056,10,3,0.2,1811.09,1116.69,694.4,Europe
101228,20250814,5,1006,1,4,0.0,2468.84,1655.7,813.14,North America
101229,20230124,89,1035,2,4,0.0,1834.0,1240.16,593.84,North America
101230,20240208,168,1048,13,1,0.0,399.06,236.86,162.2,Asia Pacific
101231,20250315,234,1083,9,1,0.0,239.73,163.32,76.41,Europe
101232,20240530,101,1045,7,3,0.0,340.87,175.53,165.34,Europe
101233,20250101,117,1020,8,3,0.1,311.0,197.94,113.06,Europe
101234,20240615,223,1044,7,3,0.0,2060.18,1194.31,865.87,Europe
101235,20250813,222,1021,9,7,0.05,324.56,161.27,163.29,Europe
101236,20230601,128,1090,11,5,0.1,881.6,698.6,183.0,Asia Pacific
101237,20250804,65,1020,4,5,0.15,489.53,329.9,159.63,North America
101238,20240830,115,1054,9,2,0.15,248.66,213.65,35.01,Europe
101239,20240224,174,1052,6,1,0.2,496.46,407.11,89.35,Europe
101240,20250515,216,1028,12,6,0.0,438.81,297.23,141.58,Asia Pacific
101241,20240731,151,1035,12,4,0.0,2054.08,1388.98,665.1,Asia Pacific
101242,20231201,22,1059,2,1,0.15,542.63,357.56,185.07,North America
101243,20250720,17,1026,13,2,0.0,1963.71,932.73,1030.98,Asia Pacific
101244,20231022,224,1045,4,2,0.05,192.76,104.48,88.28,North America
101245,20250124,37,1098,3,1,0.05,724.27,361.77,362.5,North America
101246,20230705,135,1017,11,4,0.0,3133.96,1545.68,1588.28,Asia Pacific
101247,20240928,58,1053,13,3,0.1,1000.52,561.46,439.06,Asia Pacific
101248,20240613,121,1061,15,1,0.0,204.66,146.28,58.38,Asia Pacific
101249,20230121,5,1086,5,4,0.2,997.5,829.12,168.38,North America
101250,20250629,222,1005,8,3,0.2,84.91,48.84,36.07,Europe
101251,20250516,241,1036,10,5,0.2,72.42,44.52,27.9,Europe
101252,20250304,205,1064,13,5,0.0,84.57,48.05,36.52,Asia Pacific
101253,20230410,9,1009,8,1,0.0,274.34,175.62,98.72,Europe
101254,20250121,236,1046,1,1,0.1,615.46,378.83,236.63,North America
101255,20240422,46,1089,9,4,0.0,2392.01,1680.04,711.97,Europe
101256,20250728,82,1074,7,5,0.0,243.54,157.05,86.49,Europe
101257,20240609,212,1067,7,5,0.2,2690.15,2113.72,576.43,Europe
101258,20231130,88,1095,11,5,0.15,374.21,208.9,165.31,Asia Pacific
101259,20230102,28,1075,1,6,0.1,2977.18,2182.62,794.56,North America
101260,20240110,231,1017,10,1,0.0,877.51,432.79,444.72,Europe
101261,20231020,60,1016,10,5,0.1,297.58,153.5,144.08,Europe
101262,20250416,203,1013,9,4,0.1,660.0,416.0,244.0,Europe
101263,20251001,179,1017,10,3,0.2,2331.67,1437.48,894.19,Europe
101264,20240706,105,1050,6,1,0.15,31.04,19.5,11.54,Europe
101265,20231114,222,1088,6,7,0.2,2564.97,1945.44,619.53,Europe
101266,20240116,75,1012,2,3,0.0,1248.34,622.1,626.24,North America
101267,20230114,243,1021,13,2,0.0,78.72,37.16,41.56,Asia Pacific
101268,20240518,28,1008,2,3,0.0,745.42,420.6,324.82,North America
101269,20230819,182,1037,9,2,0.0,1111.9,568.42,543.48,Europe
101270,20230510,174,1027,6,5,0.15,2182.88,1205.85,977.03,Europe
101271,20250417,21,1021,10,1,0.1,43.93,23.04,20.89,Europe
101272,20250609,125,1044,10,1,0.0,760.31,440.76,319.55,Europe
101273,20230128,119,1098,6,5,0.05,2920.44,1458.75,1461.69,Europe
101274,20230307,212,1097,6,7,0.0,1569.82,972.44,597.38,Europe
101275,20230918,189,1077,15,3,0.0,1795.59,1182.99,612.6,Asia Pacific
101276,20240404,225,1085,13,1,0.0,401.52,305.36,96.16,Asia Pacific
101277,20231028,141,1099,4,1,0.1,640.32,355.4,284.92,North America
101278,20250707,80,1066,3,2,0.1,187.4,129.83,57.57,North America
101279,20231014,69,1078,4,3,0.15,1369.48,811.47,558.01,North America
101280,20251030,161,1077,5,1,0.0,742.18,488.97,253.21,North America
101281,20240921,121,1009,12,2,0.15,522.34,393.39,128.95,Asia Pacific
101282,20230927,12,1036,10,2,0.15,24.82,14.36,10.46,Europe
101283,20240814,49,1065,1,4,0.05,1084.43,761.06,323.37,North America
101284,20250423,158,1082,14,1,0.1,93.11,50.42,42.69,Asia Pacific
101285,20250511,55,1008,4,1,0.05,261.34,155.22,106.12,North America
101286,20230513,111,1036,8,3,0.0,43.8,21.54,22.26,Europe
101287,20250829,77,1012,7,3,0.0,1382.09,688.76,693.33,Europe
101288,20240527,54,1067,1,8,0.15,4573.26,3381.95,1191.31,North America
101289,20231109,210,1064,13,2,0.15,23.19,15.5,7.69,Asia Pacific
101290,20240729,208,1094,5,2,0.05,691.81,479.83,211.98,North America
101291,20250604,111,1037,6,7,0.2,3860.52,2466.94,1393.58,Europe
101292,20241117,175,1002,5,4,0.1,386.95,298.5,88.45,North America
101293,20230614,157,1098,11,7,0.0,4303.81,2042.25,2261.56,Asia Pacific
101294,20231101,100,1016,7,5,0.15,281.05,153.5,127.55,Europe
101295,20230605,237,1053,6,4,0.05,1257.27,668.4,588.87,Europe
101296,20240911,140,1077,5,4,0.05,2547.34,1766.6,780.74,North America
101297,20250814,37,1043,1,1,0.0,681.23,363.56,317.67,North America
101298,20231130,250,1023,3,4,0.0,906.16,512.52,393.64,North America
101299,20250826,82,1047,8,5,0.05,3180.31,1919.09,1261.22,Europe
101300,20240525,197,1033,13,1,0.0,137.39,67.95,69.44,Asia Pacific
101301,20251109,44,1080,5,5,0.2,1393.12,931.67,461.45,North America
101302,20231009,160,1043,7,2,0.1,988.88,586.38,402.5,Europe
101303,20250307,166,1005,12,6,0.05,201.65,97.69,103.96,Asia Pacific
101304,20251021,85,1073,7,1,0.0,534.08,304.77,229.31,Europe
101305,20230429,145,1088,4,1,0.2,366.42,277.92,88.5,North America
101306,20251124,198,1099,15,7,0.0,6175.56,3084.87,3090.69,Asia Pacific
101307,20230717,12,1045,9,4,0.0,405.8,208.96,196.84,Europe
101308,20240429,223,1019,8,1,0.2,418.34,308.3,110.04,Europe
101309,20251218,42,1067,11,1,0.15,632.91,468.04,164.87,Asia Pacific
101310,20250416,182,1067,7,5,0.0,3722.98,2340.19,1382.79,Europe
101311,20251005,134,1079,10,2,0.2,383.57,245.2,138.37,Europe
101312,20241121,222,1005,9,1,0.05,30.36,14.71,15.65,Europe
101313,20251101,244,1052,7,1,0.0,687.07,450.73,236.34,Europe
101314,20240504,95,1063,2,4,0.1,2744.74,1469.98,1274.76,North America
101315,20231003,33,1052,5,4,0.05,2105.54,1453.96,651.58,North America
101316,20241123,211,1060,14,7,0.05,5082.29,2539.69,2542.6,Asia Pacific
101317,20230830,165,1056,11,4,0.1,2716.63,1488.92,1227.71,Asia Pacific
101318,20230506,16,1038,11,5,0.1,1904.31,1548.25,356.06,Asia Pacific
101319,20230805,25,1093,8,7,0.0,4129.58,2294.6,1834.98,Europe
101320,20251128,76,1025,15,7,0.05,6391.14,3367.75,3023.39,Asia Pacific
101321,20240509,164,1040,5,6,0.0,4326.07,2324.65,2001.42,North America
101322,20240302,100,1006,8,1,0.0,557.48,373.87,183.61,Europe
101323,20250707,146,1069,10,3,0.0,1202.34,552.9,649.44,Europe
101324,20230531,102,1006,15,3,0.0,1493.25,1001.43,491.82,Asia Pacific
101325,20240119,150,1071,5,3,0.15,903.55,676.74,226.81,North America
101326,20231104,23,1030,6,5,0.0,1224.0,792.65,431.35,Europe
101327,20250115,148,1072,3,2,0.05,369.09,291.42,77.67,North America
101328,20250610,183,1043,7,4,0.2,2179.94,1454.22,725.72,Europe
101329,20240110,207,1083,13,1,0.0,216.53,147.52,69.01,Asia Pacific
101330,20251028,208,1037,5,2,0.0,1378.76,704.84,673.92,North America
101331,20230509,74,1018,6,2,0.1,313.07,250.64,62.43,Europe
101332,20251011,30,1063,4,4,0.15,2870.0,1627.48,1242.52,North America
101333,20241030,7,1024,10,1,0.2,290.3,247.46,42.84,Europe
101334,20240531,150,1010,1,1,0.0,393.85,276.28,117.57,North America
101335,20230327,235,1034,2,1,0.0,75.38,34.45,40.93,North America
101336,20231107,3,1019,5,2,0.0,933.8,550.54,383.26,North America
101337,20240302,103,1084,10,3,0.05,123.43,70.93,52.5,Europe
101338,20230424,94,1009,13,2,0.15,466.38,351.24,115.14,Asia Pacific
101339,20231030,63,1057,12,2,0.1,957.42,510.38,447.04,Asia Pacific
101340,20250113,207,1049,12,4,0.1,93.79,74.6,19.19,Asia Pacific
101341,20240810,29,1016,14,2,0.0,148.13,68.77,79.36,Asia Pacific
101342,20250913,211,1058,15,2,0.2,939.09,799.68,139.41,Asia Pacific
101343,20231211,29,1080,11,2,0.0,561.74,300.54,261.2,Asia Pacific
101344,20250324,242,1016,10,1,0.0,82.0,38.07,43.93,Europe
101345,20250311,20,1042,2,1,0.2,201.98,158.52,43.46,North America
101346,20251021,43,1095,10,2,0.2,174.69,103.61,71.08,Europe
101347,20251212,158,1058,15,1,0.1,528.24,399.84,128.4,Asia Pacific
101348,20251228,235,1047,5,4,0.15,2276.43,1535.27,741.16,North America
101349,20231227,75,1087,4,4,0.15,1287.14,1039.36,247.78,North America
101350,20251006,131,1027,3,3,0.1,1719.6,897.15,822.45,North America
101351,20241204,245,1018,13,8,0.0,1558.41,1122.87,435.54,Asia Pacific
101352,20240728,206,1059,2,3,0.05,2037.74,1201.4,836.34,North America
101353,20241118,76,1010,12,2,0.0,787.7,552.56,235.14,Asia Pacific
101354,20250219,66,1082,8,1,0.2,82.76,50.42,32.34,Europe
101355,20240807,52,1091,8,3,0.0,2599.56,1244.04,1355.52,Europe
101356,20240811,200,1048,2,4,0.0,1596.22,947.43,648.79,North America
101357,20240503,202,1035,15,1,0.0,513.52,347.24,166.28,Asia Pacific
101358,20250828,171,1012,7,3,0.0,1382.09,688.76,693.33,Europe
101359,20240508,76,1052,14,3,0.0,1861.74,1221.33,640.41,Asia Pacific
101360,20230119,133,1009,8,2,0.15,466.38,351.24,115.14,Europe
101361,20240201,18,1021,13,3,0.0,132.25,62.43,69.82,Asia Pacific
101362,20250927,79,1036,7,2,0.15,30.78,17.81,12.97,Europe
101363,20250430,21,1065,8,2,0.2,505.52,421.3,84.22,Europe
101364,20250401,107,1089,14,2,0.05,1257.94,930.02,327.92,Asia Pacific
101365,20240330,208,1005,4,1,0.0,31.95,14.71,17.24,North America
101366,20241225,196,1061,14,1,0.15,173.96,146.28,27.68,Asia Pacific
101367,20251224,223,1071,6,5,0.1,1765.34,1248.74,516.6,Europe
101368,20241211,190,1093,8,4,0.15,2246.49,1468.54,777.95,Europe
101369,20230523,126,1010,13,1,0.0,351.65,246.68,104.97,Asia Pacific
101370,20250705,11,1095,8,4,0.05,414.89,207.23,207.66,Europe
101371,20250407,7,1083,6,5,0.0,1198.65,816.6,382.05,Europe
101372,20240827,235,1030,3,2,0.1,493.52,355.11,138.41,North America
101373,20231101,212,1081,10,5,0.0,2274.45,1276.2,998.25,Europe
101374,20250105,97,1045,11,1,0.2,100.64,64.78,35.86,Asia Pacific
101375,20231018,49,1096,4,4,0.0,2697.52,1442.68,1254.84,North America
101376,20230412,156,1026,3,1,0.05,752.23,376.1,376.13,North America
101377,20250516,161,1078,4,2,0.05,1265.29,670.82,594.47,North America
101378,20250825,42,1033,15,4,0.1,547.6,300.92,246.68,Asia Pacific
101379,20250831,34,1042,11,3,0.15,643.81,475.56,168.25,Asia Pacific
101380,20250421,60,1069,10,1,0.0,400.78,184.3,216.48,Europe
101381,20250819,100,1039,10,2,0.0,510.51,363.54,146.97,Europe
101382,20250730,158,1022,11,2,0.0,504.23,265.91,238.32,Asia Pacific
101383,20251023,247,1096,5,4,0.0,3344.92,1788.92,1556.0,North America
101384,20230326,230,1068,15,2,0.1,730.3,419.84,310.46,Asia Pacific
101385,20231124,213,1057,3,2,0.05,1010.61,510.38,500.23,North America
101386,20250326,22,1044,5,1,0.05,722.29,440.76,281.53,North America
101387,20240329,95,1043,4,2,0.0,1230.61,656.75,573.86,North America
101388,20240920,197,1028,15,7,0.2,369.92,313.21,56.71,Asia Pacific
101389,20241026,187,1078,11,1,0.15,511.27,302.95,208.32,Asia Pacific
101390,20230112,7,1053,6,4,0.05,1257.27,668.4,588.87,Europe
101391,20231031,152,1040,9,1,0.2,515.01,345.93,169.08,Europe
101392,20250901,168,1083,13,2,0.2,383.57,326.64,56.93,Asia Pacific
101393,20250221,213,1086,2,7,0.0,2705.73,1799.19,906.54,North America
101394,20230212,248,1047,10,4,0.0,2159.8,1238.12,921.68,Europe
101395,20250801,210,1046,13,3,0.0,2051.54,1136.5,915.04,Asia Pacific
101396,20231209,74,1043,6,1,0.0,549.38,293.19,256.19,Europe
101397,20240512,240,1007,2,5,0.05,598.77,430.19,168.58,North America
101398,20231230,90,1056,11,8,0.0,6036.96,2977.84,3059.12,Asia Pacific
101399,20250609,118,1079,2,2,0.1,431.51,245.2,186.31,North America
101400,20240302,158,1007,12,3,0.2,302.53,258.12,44.41,Asia Pacific
101401,20251001,82,1077,10,1,0.0,742.18,488.97,253.21,Europe
101402,20230121,231,1006,9,1,0.15,423.09,333.81,89.28,Europe
101403,20240211,119,1076,9,3,0.0,363.92,209.09,154.83,Europe
101404,20240910,204,1042,6,3,0.0,684.13,429.54,254.59,Europe
101405,20251011,125,1043,7,2,0.0,1362.46,727.11,635.35,Europe
101406,20231202,72,1098,14,2,0.1,1106.69,583.5,523.19,Asia Pacific
101407,20240203,158,1086,14,1,0.1,314.21,232.15,82.06,Asia Pacific
101408,20250303,16,1080,14,3,0.1,940.35,559.0,381.35,Asia Pacific
101409,20241215,219,1015,13,1,0.15,338.98,274.38,64.6,Asia Pacific
101410,20230220,212,1065,10,1,0.05,242.06,169.88,72.18,Europe
101411,20231120,168,1073,15,7,0.0,3014.97,1720.46,1294.51,Asia Pacific
101412,20250227,203,1018,6,3,0.0,647.02,466.19,180.83,Europe
101413,20230521,240,1036,3,1,0.0,14.6,7.18,7.42,North America
101414,20240414,210,1092,13,3,0.0,680.23,359.15,321.08,Asia Pacific
101415,20250225,140,1012,5,2,0.0,921.39,459.17,462.22,North America
101416,20250821,189,1052,12,2,0.05,1305.44,901.46,403.98,Asia Pacific
101417,20251004,194,1059,7,7,0.1,4987.1,3103.62,1883.48,Europe
101418,20240108,39,1074,15,1,0.2,35.19,28.37,6.82,Asia Pacific
101419,20240508,42,1077,13,1,0.0,670.35,441.65,228.7,Asia Pacific
101420,20250120,25,1086,10,3,0.05,1101.62,771.08,330.54,Europe
101421,20231018,233,1023,13,2,0.1,407.77,256.26,151.51,Asia Pacific
101422,20230416,17,1061,12,2,0.15,310.64,261.22,49.42,Asia Pacific
101423,20241031,199,1033,10,1,0.15,116.78,67.95,48.83,Europe
101424,20230102,117,1041,8,3,0.0,552.51,407.1,145.41,Europe
101425,20240811,19,1022,4,4,0.0,910.87,480.35,430.52,North America
101426,20241005,127,1003,11,5,0.2,260.29,156.46,103.83,Asia Pacific
101427,20230331,195,1018,13,6,0.2,834.86,751.92,82.94,Asia Pacific
101428,20231216,54,1072,1,9,0.05,1339.44,1057.59,281.85,North America
101429,20251128,85,1046,6,5,0.15,2906.35,1894.16,1012.19,Europe
101430,20250627,47,1086,14,3,0.15,985.66,771.08,214.58,Asia Pacific
101431,20230608,10,1047,7,4,0.15,1835.83,1238.12,597.71,Europe
101432,20250816,221,1094,11,3,0.05,1148.9,796.86,352.04,Asia Pacific
101433,20231108,153,1029,15,1,0.05,34.59,22.86,11.73,Asia Pacific
101434,20240320,137,1074,15,4,0.0,175.97,113.48,62.49,Asia Pacific
101435,20231025,34,1058,13,4,0.15,1609.32,1289.8,319.52,Asia Pacific
101436,20250809,147,1000,14,2,0.2,654.09,379.29,274.8,Asia Pacific
101437,20230205,91,1068,13,4,0.0,1622.88,839.68,783.2,Asia Pacific
101438,20240712,202,1048,12,2,0.0,798.11,473.72,324.39,Asia Pacific
101439,20250609,130,1034,8,1,0.0,93.47,42.72,50.75,Europe
101440,20230521,30,1094,4,3,0.15,829.0,642.63,186.37,North America
101441,20250605,49,1033,2,2,0.1,273.8,150.46,123.34,North America
